ID,description,Gender,ESCS,Performers,Average
ST69Q02,Min in <class period> - <Maths>,Female,0,50,1
ST69Q02,Min in <class period> - <Maths>,Female,0,60,1
ST69Q02,Min in <class period> - <Maths>,Female,0,90,6
ST69Q02,Min in <class period> - <Maths>,Female,0,NA,44
ST69Q03,Min in <class period> - <Science>,Female,0,40,1
ST69Q03,Min in <class period> - <Science>,Female,0,45,45
ST69Q03,Min in <class period> - <Science>,Female,0,50,1
ST69Q03,Min in <class period> - <Science>,Female,0,60,1
ST69Q03,Min in <class period> - <Science>,Female,0,90,4
ST69Q03,Min in <class period> - <Science>,Female,0,NA,46
ST70Q01,No of <class period> p/wk - <test lang>,Female,0,1,1
ST70Q01,No of <class period> p/wk - <test lang>,Female,0,2,7
ST70Q01,No of <class period> p/wk - <test lang>,Female,0,3,13
ST70Q01,No of <class period> p/wk - <test lang>,Female,0,4,17
ST70Q01,No of <class period> p/wk - <test lang>,Female,0,5,12
ST70Q01,No of <class period> p/wk - <test lang>,Female,0,6,5
ST70Q01,No of <class period> p/wk - <test lang>,Female,0,7,2
ST70Q01,No of <class period> p/wk - <test lang>,Female,0,NA,42
ST70Q02,No of <class period> p/wk - <Maths>,Female,0,2,1
ST70Q02,No of <class period> p/wk - <Maths>,Female,0,3,3
ST70Q02,No of <class period> p/wk - <Maths>,Female,0,4,15
ST70Q02,No of <class period> p/wk - <Maths>,Female,0,5,21
ST70Q02,No of <class period> p/wk - <Maths>,Female,0,6,14
ST70Q02,No of <class period> p/wk - <Maths>,Female,0,7,3
ST70Q02,No of <class period> p/wk - <Maths>,Female,0,8,1
ST70Q02,No of <class period> p/wk - <Maths>,Female,0,NA,43
ST70Q03,No of <class period> p/wk - <Science>,Female,0,0,5
ST70Q03,No of <class period> p/wk - <Science>,Female,0,1,2
ST70Q03,No of <class period> p/wk - <Science>,Female,0,2,9
ST70Q03,No of <class period> p/wk - <Science>,Female,0,3,13
ST70Q03,No of <class period> p/wk - <Science>,Female,0,4,11
ST70Q03,No of <class period> p/wk - <Science>,Female,0,5,8
ST70Q03,No of <class period> p/wk - <Science>,Female,0,6,4
ST70Q03,No of <class period> p/wk - <Science>,Female,0,7,1
ST70Q03,No of <class period> p/wk - <Science>,Female,0,8,1
ST70Q03,No of <class period> p/wk - <Science>,Female,0,9,1
ST70Q03,No of <class period> p/wk - <Science>,Female,0,10,1
ST70Q03,No of <class period> p/wk - <Science>,Female,0,NA,43
ST71Q01,No of ALL <class period> a week,Female,0,25,1
ST71Q01,No of ALL <class period> a week,Female,0,30,3
ST71Q01,No of ALL <class period> a week,Female,0,31,1
ST71Q01,No of ALL <class period> a week,Female,0,32,2
ST71Q01,No of ALL <class period> a week,Female,0,33,1
ST71Q01,No of ALL <class period> a week,Female,0,34,3
ST71Q01,No of ALL <class period> a week,Female,0,35,6
ST71Q01,No of ALL <class period> a week,Female,0,36,4
ST71Q01,No of ALL <class period> a week,Female,0,37,3
ST71Q01,No of ALL <class period> a week,Female,0,38,4
ST71Q01,No of ALL <class period> a week,Female,0,39,3
ST71Q01,No of ALL <class period> a week,Female,0,40,5
ST71Q01,No of ALL <class period> a week,Female,0,41,2
ST71Q01,No of ALL <class period> a week,Female,0,42,2
ST71Q01,No of ALL <class period> a week,Female,0,43,1
ST71Q01,No of ALL <class period> a week,Female,0,44,1
ST71Q01,No of ALL <class period> a week,Female,0,45,1
ST71Q01,No of ALL <class period> a week,Female,0,47,1
ST71Q01,No of ALL <class period> a week,Female,0,48,1
ST71Q01,No of ALL <class period> a week,Female,0,50,1
ST71Q01,No of ALL <class period> a week,Female,0,NA,50
ST72Q01,Class Size - No of Students in <Test Language> Class,Female,0,10,1
ST72Q01,Class Size - No of Students in <Test Language> Class,Female,0,12,1
ST72Q01,Class Size - No of Students in <Test Language> Class,Female,0,15,1
ST72Q01,Class Size - No of Students in <Test Language> Class,Female,0,17,1
ST72Q01,Class Size - No of Students in <Test Language> Class,Female,0,20,2
ST72Q01,Class Size - No of Students in <Test Language> Class,Female,0,21,1
ST72Q01,Class Size - No of Students in <Test Language> Class,Female,0,22,1
ST72Q01,Class Size - No of Students in <Test Language> Class,Female,0,23,1
ST72Q01,Class Size - No of Students in <Test Language> Class,Female,0,24,2
ST72Q01,Class Size - No of Students in <Test Language> Class,Female,0,25,4
ST72Q01,Class Size - No of Students in <Test Language> Class,Female,0,26,1
ST72Q01,Class Size - No of Students in <Test Language> Class,Female,0,27,2
ST72Q01,Class Size - No of Students in <Test Language> Class,Female,0,28,2
ST72Q01,Class Size - No of Students in <Test Language> Class,Female,0,29,2
ST72Q01,Class Size - No of Students in <Test Language> Class,Female,0,30,9
ST72Q01,Class Size - No of Students in <Test Language> Class,Female,0,31,1
ST72Q01,Class Size - No of Students in <Test Language> Class,Female,0,32,4
ST72Q01,Class Size - No of Students in <Test Language> Class,Female,0,33,1
ST72Q01,Class Size - No of Students in <Test Language> Class,Female,0,34,2
ST72Q01,Class Size - No of Students in <Test Language> Class,Female,0,35,4
ST72Q01,Class Size - No of Students in <Test Language> Class,Female,0,36,2
ST72Q01,Class Size - No of Students in <Test Language> Class,Female,0,37,2
ST72Q01,Class Size - No of Students in <Test Language> Class,Female,0,38,2
ST72Q01,Class Size - No of Students in <Test Language> Class,Female,0,39,1
ST72Q01,Class Size - No of Students in <Test Language> Class,Female,0,40,4
ST72Q01,Class Size - No of Students in <Test Language> Class,Female,0,NA,43
ST73Q01,OTL - Algebraic Word Problem in Math Lesson,Female,0,Frequently,25
ST73Q01,OTL - Algebraic Word Problem in Math Lesson,Female,0,Sometimes,25
ST73Q01,OTL - Algebraic Word Problem in Math Lesson,Female,0,Rarely ,9
ST73Q01,OTL - Algebraic Word Problem in Math Lesson,Female,0,Never ,2
ST73Q01,OTL - Algebraic Word Problem in Math Lesson,Female,0,NA,39
ST73Q02,OTL - Algebraic Word Problem in Tests,Female,0,Frequently,16
ST73Q02,OTL - Algebraic Word Problem in Tests,Female,0,Sometimes,28
ST73Q02,OTL - Algebraic Word Problem in Tests,Female,0,Rarely ,13
ST73Q02,OTL - Algebraic Word Problem in Tests,Female,0,Never ,4
ST73Q02,OTL - Algebraic Word Problem in Tests,Female,0,NA,39
ST74Q01,OTL - Procedural Task in Math Lesson,Female,0,Frequently,36
ST74Q01,OTL - Procedural Task in Math Lesson,Female,0,Sometimes,18
ST74Q01,OTL - Procedural Task in Math Lesson,Female,0,Rarely ,5
ST74Q01,OTL - Procedural Task in Math Lesson,Female,0,Never ,2
ST74Q01,OTL - Procedural Task in Math Lesson,Female,0,NA,39
ST74Q02,OTL - Procedural Task in Tests,Female,0,Frequently,29
ST74Q02,OTL - Procedural Task in Tests,Female,0,Sometimes,21
ST74Q02,OTL - Procedural Task in Tests,Female,0,Rarely ,8
ST74Q02,OTL - Procedural Task in Tests,Female,0,Never ,3
ST74Q02,OTL - Procedural Task in Tests,Female,0,NA,39
ST75Q01,OTL - Pure Math Reasoning in Math Lesson,Female,0,Frequently,20
ST75Q01,OTL - Pure Math Reasoning in Math Lesson,Female,0,Sometimes,18
ST75Q01,OTL - Pure Math Reasoning in Math Lesson,Female,0,Rarely ,12
ST75Q01,OTL - Pure Math Reasoning in Math Lesson,Female,0,Never ,11
ST75Q01,OTL - Pure Math Reasoning in Math Lesson,Female,0,NA,39
ST75Q02,OTL - Pure Math Reasoning in Tests,Female,0,Frequently,16
ST75Q02,OTL - Pure Math Reasoning in Tests,Female,0,Sometimes,17
ST75Q02,OTL - Pure Math Reasoning in Tests,Female,0,Rarely ,13
ST75Q02,OTL - Pure Math Reasoning in Tests,Female,0,Never ,14
ST75Q02,OTL - Pure Math Reasoning in Tests,Female,0,NA,39
ST76Q01,OTL - Applied Math Reasoning in Math Lesson,Female,0,Frequently,19
ST76Q01,OTL - Applied Math Reasoning in Math Lesson,Female,0,Sometimes,24
ST76Q01,OTL - Applied Math Reasoning in Math Lesson,Female,0,Rarely ,12
ST76Q01,OTL - Applied Math Reasoning in Math Lesson,Female,0,Never ,7
ST76Q01,OTL - Applied Math Reasoning in Math Lesson,Female,0,NA,39
ST76Q02,OTL - Applied Math Reasoning in Tests,Female,0,Frequently,15
ST76Q02,OTL - Applied Math Reasoning in Tests,Female,0,Sometimes,23
ST76Q02,OTL - Applied Math Reasoning in Tests,Female,0,Rarely ,13
ST76Q02,OTL - Applied Math Reasoning in Tests,Female,0,Never ,9
ST76Q02,OTL - Applied Math Reasoning in Tests,Female,0,NA,39
ST77Q01,Math Teaching - Teacher shows interest,Female,0,Every Lesson,19
ST77Q01,Math Teaching - Teacher shows interest,Female,0,Most Lessons,19
ST77Q01,Math Teaching - Teacher shows interest,Female,0,Some Lessons,19
ST77Q01,Math Teaching - Teacher shows interest,Female,0,Never or Hardly Ever,7
ST77Q01,Math Teaching - Teacher shows interest,Female,0,NA,37
ST77Q02,Math Teaching - Extra help,Female,0,Every Lesson,24
ST77Q02,Math Teaching - Extra help,Female,0,Most Lessons,17
ST77Q02,Math Teaching - Extra help,Female,0,Some Lessons,15
ST77Q02,Math Teaching - Extra help,Female,0,Never or Hardly Ever,7
ST77Q02,Math Teaching - Extra help,Female,0,NA,37
ST77Q04,Math Teaching - Teacher helps,Female,0,Every Lesson,28
ST77Q04,Math Teaching - Teacher helps,Female,0,Most Lessons,17
ST77Q04,Math Teaching - Teacher helps,Female,0,Some Lessons,13
ST77Q04,Math Teaching - Teacher helps,Female,0,Never or Hardly Ever,4
ST77Q04,Math Teaching - Teacher helps,Female,0,NA,38
ST77Q05,Math Teaching - Teacher continues,Female,0,Every Lesson,32
ST77Q05,Math Teaching - Teacher continues,Female,0,Most Lessons,16
ST77Q05,Math Teaching - Teacher continues,Female,0,Some Lessons,11
ST77Q05,Math Teaching - Teacher continues,Female,0,Never or Hardly Ever,4
ST77Q05,Math Teaching - Teacher continues,Female,0,NA,37
ST77Q06,Math Teaching - Express opinions,Female,0,Every Lesson,25
ST77Q06,Math Teaching - Express opinions,Female,0,Most Lessons,18
ST77Q06,Math Teaching - Express opinions,Female,0,Some Lessons,14
ST77Q06,Math Teaching - Express opinions,Female,0,Never or Hardly Ever,5
ST77Q06,Math Teaching - Express opinions,Female,0,NA,37
ST79Q01,Teacher-Directed Instruction - Sets Clear Goals,Female,0,Every Lesson,23
ST79Q01,Teacher-Directed Instruction - Sets Clear Goals,Female,0,Most Lessons,23
ST79Q01,Teacher-Directed Instruction - Sets Clear Goals,Female,0,Some Lessons,13
ST79Q01,Teacher-Directed Instruction - Sets Clear Goals,Female,0,Never or Hardly Ever,3
ST79Q01,Teacher-Directed Instruction - Sets Clear Goals,Female,0,NA,38
ST79Q02,Teacher-Directed Instruction - Encourages Thinking and Reasoning,Female,0,Every Lesson,21
ST79Q02,Teacher-Directed Instruction - Encourages Thinking and Reasoning,Female,0,Most Lessons,21
ST79Q02,Teacher-Directed Instruction - Encourages Thinking and Reasoning,Female,0,Some Lessons,15
ST79Q02,Teacher-Directed Instruction - Encourages Thinking and Reasoning,Female,0,Never or Hardly Ever,6
ST79Q02,Teacher-Directed Instruction - Encourages Thinking and Reasoning,Female,0,NA,38
ST79Q03,Student Orientation - Differentiates Between Students When Giving Tasks,Female,0,Every Lesson,10
ST79Q03,Student Orientation - Differentiates Between Students When Giving Tasks,Female,0,Most Lessons,12
ST79Q03,Student Orientation - Differentiates Between Students When Giving Tasks,Female,0,Some Lessons,17
ST79Q03,Student Orientation - Differentiates Between Students When Giving Tasks,Female,0,Never or Hardly Ever,23
ST79Q03,Student Orientation - Differentiates Between Students When Giving Tasks,Female,0,NA,38
ST79Q04,Student Orientation - Assigns Complex Projects,Female,0,Every Lesson,6
ST79Q04,Student Orientation - Assigns Complex Projects,Female,0,Most Lessons,10
ST79Q04,Student Orientation - Assigns Complex Projects,Female,0,Some Lessons,22
ST79Q04,Student Orientation - Assigns Complex Projects,Female,0,Never or Hardly Ever,25
ST79Q04,Student Orientation - Assigns Complex Projects,Female,0,NA,38
ST79Q05,Formative Assessment - Gives Feedback,Female,0,Every Lesson,7
ST79Q05,Formative Assessment - Gives Feedback,Female,0,Most Lessons,11
ST79Q05,Formative Assessment - Gives Feedback,Female,0,Some Lessons,21
ST79Q05,Formative Assessment - Gives Feedback,Female,0,Never or Hardly Ever,23
ST79Q05,Formative Assessment - Gives Feedback,Female,0,NA,38
ST79Q06,Teacher-Directed Instruction - Checks Understanding,Female,0,Every Lesson,27
ST79Q06,Teacher-Directed Instruction - Checks Understanding,Female,0,Most Lessons,17
ST79Q06,Teacher-Directed Instruction - Checks Understanding,Female,0,Some Lessons,14
ST79Q06,Teacher-Directed Instruction - Checks Understanding,Female,0,Never or Hardly Ever,4
ST79Q06,Teacher-Directed Instruction - Checks Understanding,Female,0,NA,37
ST79Q07,Student Orientation - Has Students Work in Small Groups,Female,0,Every Lesson,5
ST79Q07,Student Orientation - Has Students Work in Small Groups,Female,0,Most Lessons,6
ST79Q07,Student Orientation - Has Students Work in Small Groups,Female,0,Some Lessons,15
ST79Q07,Student Orientation - Has Students Work in Small Groups,Female,0,Never or Hardly Ever,37
ST79Q07,Student Orientation - Has Students Work in Small Groups,Female,0,NA,38
ST79Q08,Teacher-Directed Instruction - Summarizes Previous Lessons,Female,0,Every Lesson,12
ST79Q08,Teacher-Directed Instruction - Summarizes Previous Lessons,Female,0,Most Lessons,14
ST79Q08,Teacher-Directed Instruction - Summarizes Previous Lessons,Female,0,Some Lessons,20
ST79Q08,Teacher-Directed Instruction - Summarizes Previous Lessons,Female,0,Never or Hardly Ever,16
ST79Q08,Teacher-Directed Instruction - Summarizes Previous Lessons,Female,0,NA,38
ST79Q10,Student Orientation - Plans Classroom Activities,Female,0,Every Lesson,3
ST79Q10,Student Orientation - Plans Classroom Activities,Female,0,Most Lessons,7
ST79Q10,Student Orientation - Plans Classroom Activities,Female,0,Some Lessons,14
ST79Q10,Student Orientation - Plans Classroom Activities,Female,0,Never or Hardly Ever,38
ST79Q10,Student Orientation - Plans Classroom Activities,Female,0,NA,38
ST79Q11,Formative Assessment - Gives Feedback on Strengths and Weaknesses,Female,0,Every Lesson,5
ST79Q11,Formative Assessment - Gives Feedback on Strengths and Weaknesses,Female,0,Most Lessons,10
ST79Q11,Formative Assessment - Gives Feedback on Strengths and Weaknesses,Female,0,Some Lessons,19
ST79Q11,Formative Assessment - Gives Feedback on Strengths and Weaknesses,Female,0,Never or Hardly Ever,29
ST79Q11,Formative Assessment - Gives Feedback on Strengths and Weaknesses,Female,0,NA,38
ST79Q12,Formative Assessment - Informs about Expectations,Female,0,Every Lesson,25
ST79Q12,Formative Assessment - Informs about Expectations,Female,0,Most Lessons,23
ST79Q12,Formative Assessment - Informs about Expectations,Female,0,Some Lessons,12
ST79Q12,Formative Assessment - Informs about Expectations,Female,0,Never or Hardly Ever,3
ST79Q12,Formative Assessment - Informs about Expectations,Female,0,NA,37
ST79Q15,Teacher-Directed Instruction - Informs about Learning Goals,Female,0,Every Lesson,36
ST79Q15,Teacher-Directed Instruction - Informs about Learning Goals,Female,0,Most Lessons,19
ST79Q15,Teacher-Directed Instruction - Informs about Learning Goals,Female,0,Some Lessons,6
ST79Q15,Teacher-Directed Instruction - Informs about Learning Goals,Female,0,Never or Hardly Ever,1
ST79Q15,Teacher-Directed Instruction - Informs about Learning Goals,Female,0,NA,37
ST79Q17,Formative Assessment - Tells How to Get Better,Female,0,Every Lesson,14
ST79Q17,Formative Assessment - Tells How to Get Better,Female,0,Most Lessons,16
ST79Q17,Formative Assessment - Tells How to Get Better,Female,0,Some Lessons,19
ST79Q17,Formative Assessment - Tells How to Get Better,Female,0,Never or Hardly Ever,13
ST79Q17,Formative Assessment - Tells How to Get Better,Female,0,NA,38
ST80Q01,Cognitive Activation - Teacher Encourages to Reflect Problems,Female,0,Always or almost always,20
ST80Q01,Cognitive Activation - Teacher Encourages to Reflect Problems,Female,0,Often,23
ST80Q01,Cognitive Activation - Teacher Encourages to Reflect Problems,Female,0,Sometimes,17
ST80Q01,Cognitive Activation - Teacher Encourages to Reflect Problems,Female,0,Never or rarely,3
ST80Q01,Cognitive Activation - Teacher Encourages to Reflect Problems,Female,0,NA,38
ST80Q04,Cognitive Activation - Gives Problems that Require to Think,Female,0,Always or almost always,14
ST80Q04,Cognitive Activation - Gives Problems that Require to Think,Female,0,Often,27
ST80Q04,Cognitive Activation - Gives Problems that Require to Think,Female,0,Sometimes,18
ST80Q04,Cognitive Activation - Gives Problems that Require to Think,Female,0,Never or rarely,4
ST80Q04,Cognitive Activation - Gives Problems that Require to Think,Female,0,NA,38
ST80Q05,Cognitive Activation - Asks to Use Own Procedures,Female,0,Always or almost always,10
ST80Q05,Cognitive Activation - Asks to Use Own Procedures,Female,0,Often,17
ST80Q05,Cognitive Activation - Asks to Use Own Procedures,Female,0,Sometimes,21
ST80Q05,Cognitive Activation - Asks to Use Own Procedures,Female,0,Never or rarely,13
ST80Q05,Cognitive Activation - Asks to Use Own Procedures,Female,0,NA,38
ST80Q06,Cognitive Activation - Presents Problems with No Obvious Solutions,Female,0,Always or almost always,10
ST80Q06,Cognitive Activation - Presents Problems with No Obvious Solutions,Female,0,Often,18
ST80Q06,Cognitive Activation - Presents Problems with No Obvious Solutions,Female,0,Sometimes,21
